"ESTADO","SCIG","AGE","ED","PERFEM","PRICE","PRE_1","RES_1","ZRE_1","SRE_1","LMCI_1","UMCI_1","LICI_1","UICI_1","FILTER_$","PRE_2","RES_2","ZRE_2","SRE_2","LMCI_2","UMCI_2","LICI_2","UICI_2","PRE_3","RES_3","ZRE_3","SRE_3","LMCI_3","UMCI_3","LICI_3","UICI_3","PRE_4","RES_4","ZRE_4","SRE_4","LMCI_4","UMCI_4","LICI_4","UICI_4","PRE_5","RES_5","ZRE_5","SRE_5","LMCI_5","UMCI_5","LICI_5","UICI_5","PRE_6","RES_6","ZRE_6","SRE_6","LMCI_6","UMCI_6","LICI_6","UICI_6","PRE_7","RES_7","ZRE_7","SRE_7","LMCI_7","UMCI_7","LICI_7","UICI_7","PRE_8","RES_8","ZRE_8","SRE_8","LMCI_8","UMCI_8","LICI_8","UICI_8","PRE_9","RES_9","ZRE_9","SRE_9","LMCI_9","UMCI_9","LICI_9","UICI_9","SCIGUNDE","LNAGEM3","LNPRICEM","PRE_10","RES_10","ZRE_10","SRE_10","LMCI_10","UMCI_10","LICI_10","UICI_10","PRE_11","RES_11","ZRE_11","SRE_11","LMCI_11","UMCI_11","LICI_11","UICI_11","PRE_12","RES_12","ZRE_12","SRE_12","LMCI_12","UMCI_12","LICI_12","UICI_12"
11,109.9,25.9,40.6,51.4,35.8,118.74366884774625,-8.843668847746239,-.31223937279316033,-.3176112134963603,108.33955143793229,129.14778625756023,60.98934801476181,176.49798968073068,1,,,,,,,,,116.09846963819032,-6.198469638190325,-.28418424123693975,-.2891322910560579,108.03590718571475,124.1610320906659,71.59418364940993,160.60275562697072,116.09846963819032,-6.198469638190325,-.28418424123693975,-.2891322910560579,108.03590718571475,124.1610320906659,71.59418364940993,160.60275562697072,118.74366884774625,-8.843668847746239,-.31223937279316033,-.3176112134963603,108.33955143793229,129.14778625756023,60.98934801476181,176.49798968073068,118.74366884774625,-8.843668847746239,-.31223937279316033,-.3176112134963603,108.33955143793229,129.14778625756023,60.98934801476181,176.49798968073068,116.09846963819032,-6.198469638190325,-.28418424123693975,-.2891322910560579,108.03590718571475,124.1610320906659,71.59418364940993,160.60275562697072,118.10958745578682,-8.20958745578682,-.31658934477776696,-.32204489525716945,108.57229836421972,127.64687654735393,65.20773182211919,171.01144308945447,115.48977342135429,-5.589773421354274,-.30257150782601905,-.30784775727750185,108.65253644366976,122.32701039903881,77.77627017616423,153.20327666654435,1.5999255327653368,.029016837293845993,.00013321769630863432,1.6022392224466726,-.0023136896813357993,-.09792769103631255,-.0994986057290498,1.5938439445498802,1.610634500343465,1.5540697890476525,1.6504086558456927,1.5957056500409221,.004219882724414639,.23425918602773368,.23861610640862763,1.588815950133145,1.6025953499486993,1.558837142630006,1.6325741574518382,1.5957056500409221,.004219882724414639,.23425918602773368,.23861610640862763,1.588815950133145,1.6025953499486993,1.558837142630006,1.6325741574518382
12,82.1,25,61.9,48,36.7,111.2737130723407,-29.1737130723407,-1.0300229495902835,-1.0578413144194525,98.33124372698661,124.21618241769478,53.00859976637057,169.53882637831083,1,,,,,,,,,109.89712600726749,-27.7971260072675,-1.2744283063471165,-1.308921031406035,99.91559175700478,119.8786602575302,65.00550558585417,154.7887464286808,109.89712600726749,-27.7971260072675,-1.2744283063471165,-1.308921031406035,99.91559175700478,119.8786602575302,65.00550558585417,154.7887464286808,111.2737130723407,-29.1737130723407,-1.0300229495902835,-1.0578413144194525,98.33124372698661,124.21618241769478,53.00859976637057,169.53882637831083,111.2737130723407,-29.1737130723407,-1.0300229495902835,-1.0578413144194525,98.33124372698661,124.21618241769478,53.00859976637057,169.53882637831083,109.89712600726749,-27.7971260072675,-1.2744283063471165,-1.308921031406035,99.91559175700478,119.8786602575302,65.00550558585417,154.7887464286808,109.91928359497965,-27.819283594979648,-1.072805279553159,-1.1019202848674647,98.03682071001879,121.8017464799405,56.544763733141444,163.29380345681784,108.57078470180143,-26.47078470180143,-1.432849712649266,-1.4718164123857929,100.09302442665432,117.04854497694853,70.52564129533224,146.61592810827062,1.5539402493831165,.02998384544082285,.00012692247601367578,1.5920592911089455,-.03811904172582898,-1.6134012140176495,-1.6585006728776766,1.5810731943279988,1.6030453878898923,1.5433714287046605,1.6407471535132305,1.5831507209036066,-.029210471520490094,-1.6215666948008625,-1.6780520347336396,1.5738325372195465,1.5924689045876668,1.5457522259999419,1.6205492158072714,1.5831507209036066,-.029210471520490094,-1.6215666948008625,-1.6780520347336396,1.5738325372195465,1.5924689045876668,1.5457522259999419,1.6205492158072714
13,102.4,26.4,59.5,50.1,33.6,127.84428524003125,-25.444285240031256,-.898349746162453,-.9170337561028374,116.4350993933073,139.2534710867552,69.90047247725914,185.78809800280337,1,,,,,,,,,123.39071486648467,-20.99071486648466,-.9623714764366377,-.982958530502452,114.47997071583579,132.30145901713357,78.72497946014205,168.0564502728273,123.39071486648467,-20.99071486648466,-.9623714764366377,-.982958530502452,114.47997071583579,132.30145901713357,78.72497946014205,168.0564502728273,127.84428524003125,-25.444285240031256,-.898349746162453,-.9170337561028374,116.4350993933073,139.2534710867552,69.90047247725914,185.78809800280337,127.84428524003125,-25.444285240031256,-.898349746162453,-.9170337561028374,116.4350993933073,139.2534710867552,69.90047247725914,185.78809800280337,123.39071486648467,-20.99071486648466,-.9623714764366377,-.982958530502452,114.47997071583579,132.30145901713357,78.72497946014205,168.0564502728273,128.61215577911628,-26.212155779116273,-1.0108290176595527,-1.0318943720051463,118.15171707050051,139.07259448773206,75.53610445419201,181.68820710404054,124.17466993426473,-21.77466993426473,-1.178651479728161,-1.2039178348940702,116.6161445979073,131.73319527062216,86.32375418845612,162.02558568007333,1.588656469448563,.028511304644133293,.00015098458807450335,1.6149364458314224,-.026279976382859345,-1.112308806328954,-1.1332194517411425,1.6058665514103176,1.624006340252527,1.5666448667743214,1.6632280248885234,1.6102485311062167,-.021592061657653597,-1.1986443981767785,-1.2224782038455142,1.6031314666199314,1.617365595592502,1.5733368597705606,1.6471602024418728,1.6102485311062167,-.021592061657653597,-1.1986443981767785,-1.2224782038455142,1.6031314666199314,1.617365595592502,1.5733368597705606,1.6471602024418728
14,124.8,28.6,52.6,51.5,41.4,116.98275971485425,7.817240285145741,.2759997288036593,.28064659066445763,106.68766085822685,127.27785857148166,59.24797837578761,174.71754105392088,1,,,,,,,,,115.91982354597255,8.880176454027447,.407133753158902,.4140020511103017,107.98047277621983,123.85917431572527,71.43769400256761,160.40195308937749,115.91982354597255,8.880176454027447,.407133753158902,.4140020511103017,107.98047277621983,123.85917431572527,71.43769400256761,160.40195308937749,116.98275971485425,7.817240285145741,.2759997288036593,.28064659066445763,106.68766085822685,127.27785857148166,59.24797837578761,174.71754105392088,116.98275971485425,7.817240285145741,.2759997288036593,.28064659066445763,106.68766085822685,127.27785857148166,59.24797837578761,174.71754105392088,115.91982354597255,8.880176454027447,.407133753158902,.4140020511103017,107.98047277621983,123.85917431572527,71.43769400256761,160.40195308937749,113.61878377486106,11.181216225138943,.4311853595079352,.43878510433049567,103.97614582038483,123.26142172933729,60.697834114160585,166.53973343556154,112.61120117132205,12.188798828677943,.6597732970878784,.6714220577877283,105.73252277941438,119.48987956322972,74.89016282459514,150.33223951804897,1.620397104748243,.02651803319703181,.00010081366383306293,1.603747087736613,.016650017011630217,.7047175491239218,.7171091622589661,1.5949674770725215,1.6125266984007043,1.5555091857669865,1.6519849897062393,1.601319668902615,.019077435845628002,1.0590494770948997,1.0780841822373028,1.5945436722538822,1.6080956655513479,1.5644722401663627,1.6381670976388674,1.601319668902615,.019077435845628002,1.0590494770948997,1.0780841822373028,1.5945436722538822,1.6080956655513479,1.5644722401663627,1.6381670976388674
15,134.6,27.2,52.9,51.3,32.2,136.2315309745174,-1.631530974517403,-.05760371820183572,-.05923240045710685,123.00127796491338,149.4617839841214,77.90181718728677,194.56124476174801,1,,,,,,,,,130.2608041946266,4.3391958053734045,.1989412128327488,.20478326027842714,119.88107435838539,140.64053403086777,85.27897064435386,175.24263774489933,130.2608041946266,4.3391958053734045,.1989412128327488,.20478326027842714,119.88107435838539,140.64053403086777,85.27897064435386,175.24263774489933,136.2315309745174,-1.631530974517403,-.05760371820183572,-.05923240045710685,123.00127796491338,149.4617839841214,77.90181718728677,194.56124476174801,136.2315309745174,-1.631530974517403,-.05760371820183572,-.05923240045710685,123.00127796491338,149.4617839841214,77.90181718728677,194.56124476174801,130.2608041946266,4.3391958053734045,.1989412128327488,.20478326027842714,119.88107435838539,140.64053403086777,85.27897064435386,175.24263774489933,137.9932727641186,-3.3932727641185783,-.130856027398466,-.13458508903387886,125.82909074946072,150.15745477877644,84.55532959304384,191.43121593519334,132.03347526740046,2.566524732599532,.13892463963723034,.1430367390426731,123.2043258711488,140.86262466365213,93.90849137760353,170.1584591571974,1.6326929068663119,.0277452534003579,.0001644263281489702,1.6273084900519719,.005384416814339917,.22789724588345864,.23428492687331945,1.6163081242569597,1.638308855846984,1.5786174059539326,1.675999574150011,1.624854821260319,.007838085605992692,.43511719969190477,.448061942830505,1.61621171205223,1.6334979304684083,1.58761878749365,1.6620908550269882,1.624854821260319,.007838085605992692,.43511719969190477,.448061942830505,1.61621171205223,1.6334979304684083,1.58761878749365,1.6620908550269882
16,108.5,28.8,59,51.4,38.5,126.50553259073205,-18.005532590732045,-.6357131072778384,-.6445093825022761,117.15182849955332,135.85923668191077,68.9311659331001,184.07989924836397,1,,,,,,,,,123.40792736134718,-14.907927361347182,-.6834909700125206,-.6931406220209411,116.13015001473171,130.68570470796266,79.03910270734045,167.7767520153539,123.40792736134718,-14.907927361347182,-.6834909700125206,-.6931406220209411,116.13015001473171,130.68570470796266,79.03910270734045,167.7767520153539,126.50553259073205,-18.005532590732045,-.6357131072778384,-.6445093825022761,117.15182849955332,135.85923668191077,68.9311659331001,184.07989924836397,126.50553259073205,-18.005532590732045,-.6357131072778384,-.6445093825022761,117.15182849955332,135.85923668191077,68.9311659331001,184.07989924836397,123.40792736134718,-14.907927361347182,-.6834909700125206,-.6931406220209411,116.13015001473171,130.68570470796266,79.03910270734045,167.7767520153539,124.89266228876652,-16.39266228876651,-.6321562735172063,-.6410168414348871,116.27080069649286,133.51452388104016,72.14815600056991,177.63716857696312,121.83742334101098,-13.337423341010973,-.7219477403837087,-.732267007557037,115.63289054729348,128.04195613472848,84.2334774745961,159.44136920742585,1.5978756324262715,.026353397622021126,.00011571822231693073,1.6125279521681288,-.014652319741857236,-.6201643427901028,-.6292461066878192,1.6044984170020298,1.6205574873342279,1.5644209146579904,1.6606349896782673,1.6110821033723188,-.01320647094604733,-.7331334390457757,-.7443075540923184,1.6048297120389763,1.6173344947056614,1.5743273584912179,1.6478368482534198,1.6110821033723188,-.01320647094604733,-.7331334390457757,-.7443075540923184,1.6048297120389763,1.6173344947056614,1.5743273584912179,1.6478368482534198
17,114,28.7,59.9,51,38.9,124.80189498195749,-10.801894981957487,-.38137756763738684,-.3863723804174699,115.69680648499099,133.906983478924,67.26739618045842,182.33639378345657,1,,,,,,,,,122.03999724091716,-8.03999724091716,-.36861364963049226,-.3735235489233024,114.96679900566068,129.11319547617364,77.70427021015425,166.37572427168007,122.03999724091716,-8.03999724091716,-.36861364963049226,-.3735235489233024,114.96679900566068,129.11319547617364,77.70427021015425,166.37572427168007,124.80189498195749,-10.801894981957487,-.38137756763738684,-.3863723804174699,115.69680648499099,133.906983478924,67.26739618045842,182.33639378345657,124.80189498195749,-10.801894981957487,-.38137756763738684,-.3863723804174699,115.69680648499099,133.906983478924,67.26739618045842,182.33639378345657,122.03999724091716,-8.03999724091716,-.36861364963049226,-.3735235489233024,114.96679900566068,129.11319547617364,77.70427021015425,166.37572427168007,122.93220508320108,-8.932205083201083,-.34445591449518764,-.3490501130879893,114.51751361455845,131.3468965518437,70.22116754093926,175.6432426254629,120.2143502476274,-6.2143502476273875,-.3363795243292819,-.34093964459130566,114.16864209587047,126.26005839938432,82.63628344540665,157.79241704984813,1.605796419184009,.02643540111371658,.00011345056734788984,1.610781316009101,-.004984896825091899,-.21098742846692303,-.21400792024660484,1.602840331621878,1.6187223003963238,1.5626889792385055,1.6588736527796963,1.6090617151248439,-.003265295940834699,-.1812670207193272,-.18394835910910642,1.6029001454820917,1.615223284767596,1.5723223110149234,1.6458011192347644,1.6090617151248439,-.003265295940834699,-.1812670207193272,-.18394835910910642,1.6029001454820917,1.615223284767596,1.5723223110149234,1.6458011192347644
18,155.8,27.5,38.5,50.9,30.1,143.96337136869622,11.83662863130379,.4179104355276408,.4377861537873488,127.04026692959764,160.8864758077948,84.68683824083233,203.23990449656011,1,,,,,,,,,136.40127037356578,19.398729626434243,.8893829576711864,.9333304433324371,123.12896997515398,149.67357077197758,90.66528327438131,182.13725747275024,136.40127037356578,19.398729626434243,.8893829576711864,.9333304433324371,123.12896997515398,149.67357077197758,90.66528327438131,182.13725747275024,143.96337136869622,11.83662863130379,.4179104355276408,.4377861537873488,127.04026692959764,160.8864758077948,84.68683824083233,203.23990449656011,143.96337136869622,11.83662863130379,.4179104355276408,.4377861537873488,127.04026692959764,160.8864758077948,84.68683824083233,203.23990449656011,136.40127037356578,19.398729626434243,.8893829576711864,.9333304433324371,123.12896997515398,149.67357077197758,90.66528327438131,182.13725747275024,147.0259147105754,8.774085289424606,.3383582826497769,.3546923476003544,131.41696147952655,162.63486794162424,92.70017617681629,201.3516532443345,139.4655842545177,16.33441574548232,.8841733696551586,.9285184195979069,128.14069704450174,150.79047146453365,100.68654883774221,178.24461967129318,1.6567491076042216,.02747067702772775,.00018862712841510027,1.641618446968954,.015130660635267372,.6404102813866984,.6792485827782001,1.6258094075053469,1.6574274864325613,1.5916210535190936,1.6916158404188146,1.6407744179523704,.015974689651851094,.886806112700063,.9453789560815995,1.6282238369770703,1.6533249989276706,1.6024424997025997,1.6791063362021412,1.6407744179523704,.015974689651851094,.886806112700063,.9453789560815995,1.6282238369770703,1.6533249989276706,1.6024424997025997,1.6791063362021412
19,115.9,24.8,42.2,51.4,39.3,102.6245827190813,13.275417280918703,.46870908858351207,.4852981047627892,87.89812534566445,117.35104009249815,43.937408118721045,161.31175731944157,1,,,,,,,,,103.08791413110924,12.812085868890762,.587401909477812,.6081957559589308,91.74115109399156,114.43467716822693,57.87314232485564,148.30268593736284,103.08791413110924,12.812085868890762,.587401909477812,.6081957559589308,91.74115109399156,114.43467716822693,57.87314232485564,148.30268593736284,102.6245827190813,13.275417280918703,.46870908858351207,.4852981047627892,87.89812534566445,117.35104009249815,43.937408118721045,161.31175731944157,102.6245827190813,13.275417280918703,.46870908858351207,.4852981047627892,87.89812534566445,117.35104009249815,43.937408118721045,161.31175731944157,103.08791413110924,12.812085868890762,.587401909477812,.6081957559589308,91.74115109399156,114.43467716822693,57.87314232485564,148.30268593736284,99.69582852432772,16.204171475672286,.6248874328677209,.6473984016052438,86.09348329379701,113.29817375485844,45.91227860393079,153.47937844472466,100.19885910110135,15.701140898898663,.8498945338678064,.8805179763017776,90.50261697666326,109.89510122553943,61.86378861894791,138.5339295832548,1.6084528834426606,.03020942948482385,.00011125598512441603,1.5824507617608652,.026002121681795342,1.1005485130025503,1.1407197732185679,1.5699740841740337,1.5949274393476967,1.5334050574981675,1.631496466023563,1.5723956929687897,.03605719047387083,2.001649961025308,2.096690527050558,1.561614641240376,1.5831767446972034,1.534606144807158,1.6101852411304214,1.5723956929687897,.03605719047387083,2.001649961025308,2.096690527050558,1.561614641240376,1.5831767446972034,1.534606144807158,1.6101852411304214
20,128.5,28.6,54.7,51.3,38.8,124.5543282442136,3.9456717557864134,.13930802877002846,.14104129591684522,115.67547331895275,133.43318316947443,67.05519798482675,182.05345850360044,1,,,,,,,,,121.80355368584777,6.696446314152227,.3070152192157628,.31090292007619397,114.90365814070624,128.7034492309893,77.49514459000063,166.11196278169493,121.80355368584777,6.696446314152227,.3070152192157628,.31090292007619397,114.90365814070624,128.7034492309893,77.49514459000063,166.11196278169493,124.5543282442136,3.9456717557864134,.13930802877002846,.14104129591684522,115.67547331895275,133.43318316947443,67.05519798482675,182.05345850360044,124.5543282442136,3.9456717557864134,.13930802877002846,.14104129591684522,115.67547331895275,133.43318316947443,67.05519798482675,182.05345850360044,121.80355368584777,6.696446314152227,.3070152192157628,.31090292007619397,114.90365814070624,128.7034492309893,77.49514459000063,166.11196278169493,122.72245361639153,5.777546383608463,.22280164915235143,.22562514068627765,114.51615138491509,130.928755847868,70.04428126214576,175.4006259706373,120.01510476922519,8.484895230774809,.45928293513895896,.46520285055124405,114.11709682209387,125.91311271635651,82.4605176288988,157.56969190955158,1.6251382521900135,.02651803319703181,.00011401050172456934,1.6104707844398862,.01466746775012734,.6208054873159469,.629289934075745,1.6027082090190845,1.618233359860688,1.562407584378073,1.6585339845016995,1.6085940493389281,.01654420285108546,.9184216118021618,.9313791664777272,1.6025735235328828,1.6146145751449734,1.5718780364171687,1.6453100622606875,1.6085940493389281,.01654420285108546,.9184216118021618,.9313791664777272,1.6025735235328828,1.6146145751449734,1.5718780364171687,1.6453100622606875
21,123.5,27.1,52.3,51.1,34.2,129.8684665784448,-6.368466578444807,-.22484853790229442,-.2286706320687733,119.52517271484471,140.21176044204492,72.12507177219105,187.61186138469859,1,,,,,,,,,125.2721170650426,-1.7721170650425988,-.08124710983648449,-.08267901431923437,117.16173629891661,133.3824978311686,80.75914329061777,169.78509083946741,125.2721170650426,-1.7721170650425988,-.08124710983648449,-.08267901431923437,117.16173629891661,133.3824978311686,80.75914329061777,169.78509083946741,129.8684665784448,-6.368466578444807,-.22484853790229442,-.2286706320687733,119.52517271484471,140.21176044204492,72.12507177219105,187.61186138469859,129.8684665784448,-6.368466578444807,-.22484853790229442,-.2286706320687733,119.52517271484471,140.21176044204492,72.12507177219105,187.61186138469859,125.2721170650426,-1.7721170650425988,-.08124710983648449,-.08267901431923437,117.16173629891661,133.3824978311686,80.75914329061777,169.78509083946741,130.4305571945344,-6.930557194534405,-.26726562972611584,-.27181463387739047,120.9505639950942,139.9105503939746,77.53900099384467,183.32211339522414,125.8541538060765,-2.3541538060765004,-.12742911260727888,-.1296780340388002,118.97685888101874,132.73144873113424,88.13336771906381,163.57493989308918,1.6187012264069423,.02783827263136817,.00014576757389926217,1.6171312749294626,.0015699514774796968,.06644872234545819,.0674232581768132,1.6090958789103693,1.625166670948556,1.5690232588385666,1.6652392910203586,1.6136958162049082,.005005410202034054,.2778663285781392,.28215117543098217,1.6074076570315154,1.619983975378301,1.576934969918683,1.6504566624911334,1.6136958162049082,.005005410202034054,.2778663285781392,.28215117543098217,1.6074076570315154,1.619983975378301,1.576934969918683,1.6504566624911334
22,124.3,29,58.5,52.2,41,120.30274005947894,3.997259940521068,.1411294292229854,.14366462858334383,109.6774105890481,130.92806952990978,62.508159499037866,178.09732061992,1,,,,,,,,,118.67597627082714,5.624023729172865,.25784734127376563,.26249946544717284,110.47247787746623,126.87947466418804,74.14594209207357,163.2060104495807,118.67597627082714,5.624023729172865,.25784734127376563,.26249946544717284,110.47247787746623,126.87947466418804,74.14594209207357,163.2060104495807,120.30274005947894,3.997259940521068,.1411294292229854,.14366462858334383,109.6774105890481,130.92806952990978,62.508159499037866,178.09732061992,120.30274005947894,3.997259940521068,.1411294292229854,.14366462858334383,109.6774105890481,130.92806952990978,62.508159499037866,178.09732061992,118.67597627082714,5.624023729172865,.25784734127376563,.26249946544717284,110.47247787746623,126.87947466418804,74.14594209207357,163.2060104495807,117.25891882410868,7.041081175891325,.2715278067269045,.2765813292966617,107.35735609002016,127.16048155819719,64.29017907275743,170.22765857545994,115.68630726890109,8.613692731098912,.4662546763777736,.474967049261334,108.61514883089933,122.75746570690285,77.92969461374798,153.4429199240542,1.6197467337834712,.02619124737357883,.00010267317812969292,1.6070507689999811,.01269596478349018,.5373609636395684,.5476082729317335,1.5979176965041253,1.616183841495837,1.5587472842785575,1.6553542537214048,1.605414767458073,.014331966325398257,.7956132871039456,.8111282072840567,1.5983646685369166,1.6124648663792294,1.5685159494731071,1.6423135854430388,1.605414767458073,.014331966325398257,.7956132871039456,.8111282072840567,1.5983646685369166,1.6124648663792294,1.5685159494731071,1.6423135854430388
23,128.6,26.3,52.8,51,39.2,110.99751057253806,17.602489427461933,.6214830465785277,.6309778539530567,101.17931246463306,120.81570868044307,53.345858992655494,168.64916215242062,1,,,,,,,,,110.25532446630422,18.34467553369578,.8410572288942,.8539202520796321,102.6871418363516,117.82350709625683,65.83794108556687,154.67270784704155,110.25532446630422,18.34467553369578,.8410572288942,.8539202520796321,102.6871418363516,117.82350709625683,65.83794108556687,154.67270784704155,110.99751057253806,17.602489427461933,.6214830465785277,.6309778539530567,101.17931246463306,120.81570868044307,53.345858992655494,168.64916215242062,110.99751057253806,17.602489427461933,.6214830465785277,.6309778539530567,101.17931246463306,120.81570868044307,53.345858992655494,168.64916215242062,110.25532446630422,18.34467553369578,.8410572288942,.8539202520796321,102.6871418363516,117.82350709625683,65.83794108556687,154.67270784704155,108.44435889048991,20.15564110951009,.7772694117458612,.7894956311665652,99.32227050319636,117.56644727778345,55.6157781522675,161.27293962871232,107.7437896450749,20.856210354925103,1.1289357437134602,1.1467101040991423,101.23896580246854,114.24861348768125,70.08913188857305,145.39844740157673,1.6252646778256528,.028610701294043132,.00011179795788995393,1.5942544373041259,.031010240521526997,1.31251882102036,1.3323619783127443,1.5860987704023728,1.602410104205879,1.5461261864982778,1.642382688109974,1.5877142053078657,.03755047251778718,2.0845468230859,2.1226850639895236,1.580879340527357,1.5945490700883744,1.5508559056935671,1.6245725049221642,1.5877142053078657,.03755047251778718,2.0845468230859,2.1226850639895236,1.580879340527357,1.5945490700883744,1.5508559056935671,1.6245725049221642
24,104.3,26.8,57.6,51,40.1,111.07048756443314,-6.770487564433133,-.23904250905564361,-.24242399405429366,101.61504395317424,120.52593117569204,53.479504505556605,168.66147062330967,1,,,,,,,,,110.53235298936272,-6.232352989362723,-.28573770765777456,-.2897821682132508,103.24542911304238,117.81927686568307,66.16202712116143,154.902678857564,110.53235298936272,-6.232352989362723,-.28573770765777456,-.2897821682132508,103.24542911304238,117.81927686568307,66.16202712116143,154.902678857564,111.07048756443314,-6.770487564433133,-.23904250905564361,-.24242399405429366,101.61504395317424,120.52593117569204,53.479504505556605,168.66147062330967,111.07048756443314,-6.770487564433133,-.23904250905564361,-.24242399405429366,101.61504395317424,120.52593117569204,53.479504505556605,168.66147062330967,110.53235298936272,-6.232352989362723,-.28573770765777456,-.2897821682132508,103.24542911304238,117.81927686568307,66.16202712116143,154.902678857564,108.09255163353303,-3.7925516335330407,-.14625356550038723,-.1484121257196104,99.2500843240642,116.93501894300186,55.31153540242668,160.8735678646394,107.60095494510085,-3.300954945100861,-.17867896240469458,-.18131737466014067,101.29688827487776,113.90502161532395,69.98045821634192,145.2214516738598,1.5915798451079803,.02812194364213701,.00010707343485342113,1.5953714867625315,-.0037916416545511395,-.16048250353648313,-.16272266928861578,1.5875280853963067,1.6032148881287562,1.5472951665205459,1.643447807004517,1.5897017374476212,.00187810766035907,.10425976277556305,.10594838481362334,1.5832610296534506,1.5961424452417918,1.5529144897824392,1.6264889851128033,1.5897017374476212,.00187810766035907,.10425976277556305,.10594838481362334,1.5832610296534506,1.5961424452417918,1.5529144897824392,1.6264889851128033
25,93.4,25.1,41,51.6,37.5,109.48278059064172,-16.082780590641725,-.5678273814686914,-.58263968179264,96.75452084275156,122.21104033853189,51.26487516617744,167.70068601510602,1,,,,,,,,,108.54948837083204,-15.149488370832035,-.6945659346731403,-.7127027085088629,98.73843722887634,118.36053951278774,63.69546644881086,153.4035102928532,108.54948837083204,-15.149488370832035,-.6945659346731403,-.7127027085088629,98.73843722887634,118.36053951278774,63.69546644881086,153.4035102928532,109.48278059064172,-16.082780590641725,-.5678273814686914,-.58263968179264,96.75452084275156,122.21104033853189,51.26487516617744,167.70068601510602,109.48278059064172,-16.082780590641725,-.5678273814686914,-.58263968179264,96.75452084275156,122.21104033853189,51.26487516617744,167.70068601510602,108.54948837083204,-15.149488370832035,-.6945659346731403,-.7127027085088629,98.73843722887634,118.36053951278774,63.69546644881086,153.4035102928532,107.67804702753102,-14.278047027531013,-.550609586352102,-.5651010819821745,95.96952070068163,119.38657335438042,54.341980102646005,161.01411395241604,106.77667151922974,-13.376671519229728,-.7240722237156638,-.7431471919406686,98.42747940795236,115.12586363050711,68.75997089375514,144.79337214470434,1.5741085853928072,.029872564476071378,.00012172973940720854,1.5902160135391168,-.016107428146309537,-.6817522935879287,-.7001315438765167,1.5794192574350079,1.6010127696432257,1.54157052489536,1.6388615021828736,1.5813338377304145,-.007225252337607259,-.4010968650053285,-.4147491193141527,1.5721175136045036,1.5905501618563254,1.5439605918948787,1.6187070835659503,1.5813338377304145,-.007225252337607259,-.4010968650053285,-.4147491193141527,1.5721175136045036,1.5905501618563254,1.5439605918948787,1.6187070835659503
26,121.3,29.4,48.8,51.8,36.8,134.6888590239365,-13.388859023936478,-.47271432434010197,-.483399855766709,122.81020684189443,146.56751120597855,76.65078278545285,192.72693526242014,1,,,,,,,,,130.03142689242242,-8.73142689242243,-.40031395992500457,-.40962430436469766,120.75291047657193,139.3099433082729,85.29087006810146,174.77198371674336,130.03142689242242,-8.73142689242243,-.40031395992500457,-.40962430436469766,120.75291047657193,139.3099433082729,85.29087006810146,174.77198371674336,134.6888590239365,-13.388859023936478,-.47271432434010197,-.483399855766709,122.81020684189443,146.56751120597855,76.65078278545285,192.72693526242014,134.6888590239365,-13.388859023936478,-.47271432434010197,-.483399855766709,122.81020684189443,146.56751120597855,76.65078278545285,192.72693526242014,130.03142689242242,-8.73142689242243,-.40031395992500457,-.40962430436469766,120.75291047657193,139.3099433082729,85.29087006810146,174.77198371674336,134.20441748790086,-12.904417487900853,-.4976378044859669,-.5088949920687558,123.32021238145597,145.08862259434574,81.04322518497702,187.3656097908247,129.58250324033855,-8.282503240338555,-.44832756269322394,-.4587611899769286,121.7175575034888,137.4474489771883,91.66920888361541,167.4957975970617,1.6157943310265896,.025874176715569658,.00012625346835399613,1.6213509831603967,-.005556652133806963,-.2351871634927085,-.23983786711881502,1.6120554758407477,1.6306464904800457,1.5730165225825863,1.6696854437382072,1.6213915518983355,-.0055972208717458465,-.31071963157803323,-.3174692310209307,1.613962739112448,1.628820364684223,1.5844185058607514,1.6583645979359196,1.6213915518983355,-.0055972208717458465,-.31071963157803323,-.3174692310209307,1.613962739112448,1.628820364684223,1.5844185058607514,1.6583645979359196
